campaign_ID,item_ID,quantity
RC-1100046,RI-0000001B,29
RC-1100046,RI-0000053J,10
RC-1100046,RI-0000054J,3
RC-1100046,RI-0000016E,10
RC-1100046,RI-0000034I,18
RC-1100046,RI-0000048I,17
RC-1100046,RI-0000033I,30
RC-1100047,RI-0000014E,7
RC-1100047,RI-0000015E,15
RC-1100047,RI-0000016E,18
RC-1100047,RI-0000018E,30
RC-1100047,RI-0000001B,18
RC-1100047,RI-0000000A,22
RC-1100047,RI-0000052J,18
RC-1100047,RI-0000060J,12
RC-1100047,RI-0000058J,1
RC-1100047,RI-0000056J,3
RC-1100047,RI-0000059J,5
RC-1100047,RI-0000057J,15
RC-1100047,RI-0000037I,19
RC-1100047,RI-0000002C,2
RC-1100047,RI-0000004C,6
RC-1100047,RI-0000003C,26
RC-1100047,RI-0000024H,14
RC-1100047,RI-0000025H,17
RC-1100047,RI-0000010F,12
RC-1100047,RI-0000008F,16
RC-1100047,RI-0000011F,26
RC-1100048,RI-0000054J,16
RC-1100048,RI-0000059J,7
RC-1100048,RI-0000058J,4
RC-1100048,RI-0000060J,11
RC-1100048,RI-0000055J,11
RC-1100048,RI-0000052J,20
RC-1100048,RI-0000056J,1
RC-1100048,RI-0000053J,21
RC-1100048,RI-0000057J,30
RC-1100048,RI-0000000A,17
RC-1100049,RI-0000000A,11
RC-1100049,RI-0000019G,18
RC-1100049,RI-0000020G,19
RC-1100049,RI-0000025H,10
RC-1100049,RI-0000001B,17
RC-1100049,RI-0000002C,11
RC-1100049,RI-0000003C,27
RC-1100049,RI-0000056J,5
RC-1100049,RI-0000052J,12
RC-1100049,RI-0000060J,3
RC-1100049,RI-0000057J,7
RC-1100049,RI-0000058J,20
RC-1100049,RI-0000054J,30
RC-1100049,RI-0000055J,17
RC-1100049,RI-0000053J,7
RC-1100049,RI-0000059J,12
RC-1100049,RI-0000009F,10
RC-1100049,RI-0000010F,4
RC-1100049,RI-0000011F,18
RC-1100049,RI-0000008F,19
RC-1100049,RI-0000028I,25
RC-1100049,RI-0000033I,16
RC-1100049,RI-0000042I,15
RC-1100049,RI-0000041I,3
RC-1100049,RI-0000050I,5
RC-1100049,RI-0000037I,6
RC-1100049,RI-0000027I,17
RC-1100049,RI-0000039I,18
RC-1100049,RI-0000051I,27
RC-1100049,RI-0000031I,26
RC-1100049,RI-0000029I,23
RC-1100049,RI-0000034I,9
RC-1100049,RI-0000036I,25
RC-1100049,RI-0000047I,26
RC-1100049,RI-0000040I,18
RC-1100049,RI-0000038I,8
RC-1100049,RI-0000043I,6
RC-1100049,RI-0000049I,29
RC-1100049,RI-0000030I,7
RC-1100050,RI-0000057J,13
RC-1100050,RI-0000052J,27
RC-1100050,RI-0000055J,2
RC-1100050,RI-0000056J,21
RC-1100050,RI-0000054J,1
RC-1100050,RI-0000059J,29
RC-1100050,RI-0000058J,1
RC-1100051,RI-0000001B,24
RC-1100051,RI-0000006D,6
RC-1100051,RI-0000026D,17
RC-1100052,RI-0000010F,7
RC-1100052,RI-0000008F,23
RC-1100052,RI-0000056J,13
RC-1100052,RI-0000054J,25
RC-1100052,RI-0000052J,26
RC-1100052,RI-0000057J,24
RC-1100052,RI-0000006D,10
RC-1100052,RI-0000003C,26
RC-1100052,RI-0000004C,7
RC-1100052,RI-0000043I,11
RC-1100052,RI-0000034I,21
RC-1100052,RI-0000032I,22
RC-1100052,RI-0000039I,27
RC-1100052,RI-0000022G,23
RC-1100052,RI-0000019G,1
RC-1100052,RI-0000023G,3
RC-1100052,RI-0000020G,4
RC-1100052,RI-0000012E,2
RC-1100052,RI-0000018E,12
RC-1100052,RI-0000015E,20
RC-1100052,RI-0000013E,22
RC-1100052,RI-0000017E,4
RC-1100052,RI-0000007E,12
RC-1100052,RI-0000014E,7
RC-1100052,RI-0000016E,16
RC-1100052,RI-0000024H,23
RC-1100052,RI-0000025H,7
RC-1100052,RI-0000001B,23
RC-1100053,RI-0000003C,6
RC-1100053,RI-0000004C,7
RC-1100053,RI-0000011F,24
RC-1100053,RI-0000008F,7
RC-1100053,RI-0000010F,20
RC-1100053,RI-0000009F,4
RC-1100053,RI-0000026D,16
RC-1100053,RI-0000005D,25
RC-1100053,RI-0000044I,24
RC-1100053,RI-0000029I,16
RC-1100053,RI-0000034I,29
RC-1100053,RI-0000050I,11
RC-1100053,RI-0000027I,20
RC-1100053,RI-0000038I,8
RC-1100053,RI-0000045I,30
RC-1100053,RI-0000032I,16
RC-1100053,RI-0000035I,20
RC-1100053,RI-0000043I,25
RC-1100053,RI-0000031I,25
RC-1100053,RI-0000028I,19
RC-1100053,RI-0000040I,22
RC-1100053,RI-0000037I,19
RC-1100053,RI-0000033I,25
RC-1100053,RI-0000049I,17
RC-1100053,RI-0000048I,23
RC-1100053,RI-0000041I,5
RC-1100053,RI-0000030I,11
RC-1100053,RI-0000047I,11
RC-1100053,RI-0000051I,26
RC-1100053,RI-0000042I,14
RC-1100053,RI-0000046I,30
RC-1100053,RI-0000036I,20
RC-1100053,RI-0000014E,24
RC-1100053,RI-0000012E,15
RC-1100053,RI-0000018E,2
RC-1100053,RI-0000017E,8
RC-1100053,RI-0000007E,15
RC-1100053,RI-0000015E,21
RC-1100053,RI-0000013E,2
RC-1100054,RI-0000043I,19
RC-1100054,RI-0000042I,1
RC-1100054,RI-0000027I,12
RC-1100054,RI-0000035I,8
RC-1100054,RI-0000038I,6
RC-1100054,RI-0000033I,3
RC-1100054,RI-0000049I,3
RC-1100054,RI-0000028I,26
RC-1100054,RI-0000041I,18
RC-1100054,RI-0000044I,7
RC-1100054,RI-0000037I,22
RC-1100054,RI-0000032I,26
RC-1100054,RI-0000030I,25
RC-1100054,RI-0000021G,5
RC-1100054,RI-0000022G,30
RC-1100054,RI-0000025H,24
RC-1100054,RI-0000000A,17
RC-1100054,RI-0000009F,11
RC-1100054,RI-0000001B,10
RC-1100054,RI-0000005D,10
RC-1100055,RI-0000004C,23
RC-1100055,RI-0000002C,22
RC-1100055,RI-0000003C,24
RC-1100056,RI-0000058J,13
RC-1100056,RI-0000054J,24
RC-1100056,RI-0000056J,10
RC-1100056,RI-0000059J,24
RC-1100056,RI-0000053J,11
RC-1100056,RI-0000060J,30
RC-1100056,RI-0000055J,14
RC-1100056,RI-0000057J,18
RC-1100056,RI-0000052J,2
RC-1100056,RI-0000003C,18
RC-1100056,RI-0000002C,17
RC-1100056,RI-0000004C,20
RC-1100056,RI-0000050I,10
RC-1100056,RI-0000033I,2
RC-1100056,RI-0000037I,6
RC-1100056,RI-0000027I,21
RC-1100056,RI-0000041I,25
RC-1100056,RI-0000044I,2
RC-1100056,RI-0000036I,7
RC-1100056,RI-0000048I,9
RC-1100056,RI-0000009F,22
RC-1100056,RI-0000010F,2
RC-1100056,RI-0000015E,28
RC-1100056,RI-0000018E,24
RC-1100056,RI-0000017E,25
RC-1100056,RI-0000016E,23
RC-1100056,RI-0000012E,10
RC-1100056,RI-0000013E,3
RC-1100057,RI-0000041I,18
RC-1100057,RI-0000044I,11
RC-1100057,RI-0000048I,21
RC-1100057,RI-0000001B,12
RC-1100057,RI-0000004C,9
RC-1100057,RI-0000006D,3
RC-1100057,RI-0000005D,22
RC-1100057,RI-0000026D,1
RC-1100057,RI-0000017E,1
RC-1100057,RI-0000015E,10
RC-1100057,RI-0000013E,9
RC-1100058,RI-0000010F,26
RC-1100058,RI-0000011F,17
RC-1100058,RI-0000039I,29
RC-1100058,RI-0000032I,29
RC-1100058,RI-0000041I,27
RC-1100058,RI-0000031I,12
RC-1100058,RI-0000036I,4
RC-1100058,RI-0000029I,23
RC-1100058,RI-0000043I,27
RC-1100058,RI-0000042I,4
RC-1100058,RI-0000051I,5
RC-1100058,RI-0000002C,8
RC-1100058,RI-0000016E,27
RC-1100058,RI-0000018E,6
RC-1100058,RI-0000007E,6
RC-1100059,RI-0000006D,18
RC-1100059,RI-0000016E,27
RC-1100059,RI-0000015E,23
RC-1100059,RI-0000017E,28
RC-1100059,RI-0000013E,18
RC-1100059,RI-0000012E,13
RC-1100059,RI-0000007E,19
RC-1100059,RI-0000018E,29
RC-1100059,RI-0000046I,14
RC-1100059,RI-0000030I,27
RC-1100059,RI-0000029I,2
RC-1100059,RI-0000045I,8
RC-1100059,RI-0000032I,26
RC-1100059,RI-0000040I,25
RC-1100059,RI-0000038I,10
RC-1100059,RI-0000048I,5
RC-1100059,RI-0000042I,6
RC-1100059,RI-0000031I,23
RC-1100059,RI-0000020G,11
RC-1100059,RI-0000024H,4
RC-1100059,RI-0000000A,16
RC-1100059,RI-0000011F,14
RC-1100059,RI-0000001B,16
RC-1100059,RI-0000002C,19
RC-1100059,RI-0000004C,6
RC-1100060,RI-0000005D,25
RC-1100060,RI-0000029I,13
RC-1100060,RI-0000039I,18
RC-1100060,RI-0000036I,21
RC-1100060,RI-0000045I,1
RC-1100060,RI-0000049I,15
RC-1100060,RI-0000044I,1
RC-1100060,RI-0000037I,4
RC-1100060,RI-0000032I,8
RC-1100060,RI-0000030I,13
RC-1100060,RI-0000034I,19
RC-1100060,RI-0000038I,8
RC-1100060,RI-0000040I,27
RC-1100060,RI-0000028I,16
RC-1100060,RI-0000046I,29
RC-1100060,RI-0000048I,13
RC-1100060,RI-0000033I,12
RC-1100060,RI-0000060J,11
RC-1100060,RI-0000054J,18
RC-1100060,RI-0000057J,15
RC-1100060,RI-0000052J,1
RC-1100060,RI-0000059J,27
RC-1100060,RI-0000053J,18
RC-1100060,RI-0000055J,30
RC-1100060,RI-0000056J,16
RC-1100060,RI-0000017E,25
RC-1100060,RI-0000014E,23
RC-1100060,RI-0000007E,8
RC-1100060,RI-0000013E,4
RC-1100060,RI-0000012E,28
RC-1100060,RI-0000008F,28
RC-1100060,RI-0000011F,5
RC-1100060,RI-0000000A,1
RC-1100060,RI-0000004C,28
RC-1100060,RI-0000002C,12
RC-1100061,RI-0000024H,16
RC-1100061,RI-0000025H,30
RC-1100061,RI-0000036I,14
RC-1100061,RI-0000040I,4
RC-1100061,RI-0000032I,15
RC-1100061,RI-0000031I,28
RC-1100061,RI-0000035I,12
RC-1100061,RI-0000029I,13
RC-1100061,RI-0000002C,28
RC-1100061,RI-0000022G,27
RC-1100061,RI-0000019G,1
RC-1100061,RI-0000001B,30
RC-1100061,RI-0000011F,11
RC-1100061,RI-0000009F,18
RC-1100061,RI-0000052J,12
RC-1100061,RI-0000053J,11
RC-1100061,RI-0000056J,17
RC-1100061,RI-0000054J,3
RC-1100061,RI-0000026D,17
RC-1100061,RI-0000005D,23
RC-1100062,RI-0000012E,26
RC-1100062,RI-0000016E,15
RC-1100062,RI-0000017E,6
RC-1100062,RI-0000013E,10
RC-1100062,RI-0000015E,26
RC-1100062,RI-0000007E,30
RC-1100062,RI-0000014E,17
RC-1100062,RI-0000000A,10
RC-1100063,RI-0000060J,7
RC-1100063,RI-0000056J,22
RC-1100063,RI-0000057J,25
RC-1100063,RI-0000052J,13
RC-1100063,RI-0000054J,26
RC-1100063,RI-0000058J,15
RC-1100063,RI-0000055J,11
RC-1100063,RI-0000053J,10
RC-1100063,RI-0000001B,4
RC-1100064,RI-0000014E,21
RC-1100064,RI-0000013E,14
RC-1100064,RI-0000018E,9
RC-1100064,RI-0000015E,25
RC-1100064,RI-0000017E,19
RC-1100065,RI-0000009F,4
RC-1100065,RI-0000000A,14
RC-1100065,RI-0000054J,8
RC-1100065,RI-0000056J,5
RC-1100065,RI-0000055J,1
RC-1100066,RI-0000011F,23
RC-1100066,RI-0000008F,8
RC-1100066,RI-0000009F,27
RC-1100066,RI-0000025H,19
RC-1100066,RI-0000024H,30
RC-1100067,RI-0000026D,24
RC-1100067,RI-0000047I,11
RC-1100067,RI-0000046I,2
RC-1100067,RI-0000031I,9
RC-1100067,RI-0000050I,4
RC-1100067,RI-0000045I,16
RC-1100067,RI-0000029I,11
RC-1100067,RI-0000049I,13
RC-1100067,RI-0000037I,22
RC-1100067,RI-0000030I,11
RC-1100067,RI-0000027I,8
RC-1100067,RI-0000032I,15
RC-1100067,RI-0000051I,3
RC-1100067,RI-0000039I,16
RC-1100067,RI-0000035I,16
RC-1100067,RI-0000033I,14
RC-1100067,RI-0000034I,11
RC-1100067,RI-0000003C,5
RC-1100067,RI-0000002C,7
RC-1100067,RI-0000012E,29
RC-1100067,RI-0000025H,10
RC-1100067,RI-0000011F,20
RC-1100067,RI-0000009F,9
RC-1100067,RI-0000021G,7
RC-1100067,RI-0000019G,23
RC-1100067,RI-0000001B,28
RC-1100067,RI-0000057J,29
RC-1100067,RI-0000059J,18
RC-1100068,RI-0000046I,8
RC-1100068,RI-0000050I,27
RC-1100068,RI-0000044I,3
RC-1100068,RI-0000031I,28
RC-1100068,RI-0000032I,3
RC-1100068,RI-0000042I,5
RC-1100068,RI-0000048I,3
RC-1100068,RI-0000035I,19
RC-1100068,RI-0000049I,10
RC-1100068,RI-0000029I,6
RC-1100068,RI-0000040I,19
RC-1100068,RI-0000047I,12
RC-1100068,RI-0000002C,9
RC-1100068,RI-0000026D,24
RC-1100068,RI-0000025H,23
RC-1100068,RI-0000016E,17
RC-1100068,RI-0000007E,12
RC-1100068,RI-0000018E,19
RC-1100068,RI-0000013E,12
RC-1100068,RI-0000012E,27
RC-1100068,RI-0000011F,23
RC-1100068,RI-0000009F,7
RC-1100068,RI-0000010F,17
RC-1100068,RI-0000060J,16
RC-1100069,RI-0000002C,9
RC-1100069,RI-0000001B,6
RC-1100069,RI-0000028I,12
RC-1100069,RI-0000040I,22
RC-1100069,RI-0000039I,17
RC-1100069,RI-0000049I,22
RC-1100069,RI-0000036I,9
RC-1100069,RI-0000038I,26
RC-1100069,RI-0000051I,16
RC-1100069,RI-0000029I,24
RC-1100069,RI-0000030I,12
RC-1100069,RI-0000035I,26
RC-1100069,RI-0000034I,16
RC-1100069,RI-0000011F,20
RC-1100069,RI-0000008F,23
RC-1100069,RI-0000009F,13
RC-1100069,RI-0000010F,26
RC-1100069,RI-0000006D,11
RC-1100069,RI-0000052J,19
RC-1100069,RI-0000055J,30
RC-1100069,RI-0000059J,7
RC-1100069,RI-0000018E,16
RC-1100069,RI-0000025H,26
RC-1100069,RI-0000000A,17
RC-1100070,RI-0000000A,5
RC-1100070,RI-0000020G,18
RC-1100070,RI-0000023G,17
RC-1100070,RI-0000006D,30
RC-1100070,RI-0000005D,10
RC-1100070,RI-0000003C,2
RC-1100070,RI-0000004C,19
RC-1100071,RI-0000047I,20
RC-1100071,RI-0000049I,4
RC-1100071,RI-0000041I,17
RC-1100071,RI-0000040I,28
RC-1100071,RI-0000046I,20
RC-1100071,RI-0000045I,22
RC-1100071,RI-0000035I,20
RC-1100071,RI-0000033I,9
RC-1100071,RI-0000044I,9
RC-1100071,RI-0000050I,22
RC-1100071,RI-0000031I,29
RC-1100071,RI-0000043I,3
RC-1100071,RI-0000032I,21
RC-1100071,RI-0000030I,10
RC-1100071,RI-0000048I,30
RC-1100071,RI-0000036I,30
RC-1100071,RI-0000029I,22
RC-1100072,RI-0000000A,25
RC-1100072,RI-0000002C,20
RC-1100072,RI-0000003C,26
RC-1100072,RI-0000004C,23
RC-1100072,RI-0000018E,7
RC-1100072,RI-0000017E,11
RC-1100072,RI-0000033I,12
RC-1100072,RI-0000037I,12
RC-1100072,RI-0000039I,26
RC-1100072,RI-0000041I,19
RC-1100072,RI-0000035I,30
RC-1100072,RI-0000051I,21
RC-1100072,RI-0000049I,21
RC-1100072,RI-0000045I,9
RC-1100072,RI-0000031I,17
RC-1100072,RI-0000030I,4
RC-1100072,RI-0000029I,28
RC-1100072,RI-0000050I,22
RC-1100072,RI-0000036I,2
RC-1100072,RI-0000027I,18
RC-1100072,RI-0000032I,19
RC-1100072,RI-0000044I,15
RC-1100072,RI-0000048I,14
RC-1100072,RI-0000001B,23
RC-1100072,RI-0000009F,20
RC-1100072,RI-0000008F,2
RC-1100072,RI-0000011F,24
RC-1100072,RI-0000010F,11
RC-1100072,RI-0000006D,12
RC-1100072,RI-0000005D,3
RC-1100072,RI-0000057J,16
RC-1100072,RI-0000054J,20
RC-1100072,RI-0000052J,19
RC-1100072,RI-0000056J,6
RC-1100073,RI-0000005D,7
RC-1100073,RI-0000001B,22
RC-1100073,RI-0000037I,16
RC-1100073,RI-0000035I,15
RC-1100073,RI-0000034I,25
RC-1100073,RI-0000049I,8
RC-1100073,RI-0000029I,27
RC-1100073,RI-0000031I,25
RC-1100073,RI-0000047I,2
RC-1100073,RI-0000044I,30
RC-1100073,RI-0000038I,27
RC-1100073,RI-0000043I,10
RC-1100073,RI-0000027I,3
RC-1100073,RI-0000046I,16
RC-1100073,RI-0000045I,15
RC-1100073,RI-0000050I,27
RC-1100073,RI-0000036I,26
RC-1100073,RI-0000040I,8
RC-1100073,RI-0000042I,15
RC-1100073,RI-0000041I,11
RC-1100073,RI-0000030I,20
RC-1100073,RI-0000039I,24
RC-1100073,RI-0000032I,20
RC-1100073,RI-0000051I,10
RC-1100073,RI-0000048I,16
RC-1100073,RI-0000033I,13
RC-1100073,RI-0000000A,28
RC-1100073,RI-0000010F,14
RC-1100073,RI-0000009F,26
RC-1100073,RI-0000011F,11
RC-1100073,RI-0000004C,20
RC-1100073,RI-0000003C,13
RC-1100073,RI-0000025H,19
RC-1100073,RI-0000024H,6
RC-1100073,RI-0000012E,12
RC-1100074,RI-0000024H,21
RC-1100075,RI-0000000A,12
RC-1100075,RI-0000012E,3
RC-1100075,RI-0000016E,25
RC-1100075,RI-0000017E,3
RC-1100075,RI-0000018E,6
RC-1100075,RI-0000003C,1
RC-1100075,RI-0000002C,12
RC-1100075,RI-0000058J,3
RC-1100075,RI-0000060J,4
RC-1100075,RI-0000059J,11
RC-1100075,RI-0000055J,10
RC-1100075,RI-0000057J,25
RC-1100075,RI-0000056J,29
RC-1100075,RI-0000054J,5
RC-1100075,RI-0000019G,4
RC-1100075,RI-0000021G,20
RC-1100075,RI-0000023G,19
RC-1100075,RI-0000020G,9
RC-1100075,RI-0000008F,26
RC-1100075,RI-0000025H,27
RC-1100075,RI-0000024H,22
RC-1100075,RI-0000040I,6
RC-1100075,RI-0000047I,8
RC-1100075,RI-0000041I,14
RC-1100075,RI-0000031I,2
RC-1100075,RI-0000028I,23
RC-1100075,RI-0000032I,14
RC-1100075,RI-0000046I,23
RC-1100075,RI-0000037I,18
RC-1100075,RI-0000036I,25
RC-1100075,RI-0000045I,14
RC-1100075,RI-0000050I,17
RC-1100075,RI-0000039I,9
RC-1100075,RI-0000038I,8
RC-1100075,RI-0000042I,28
RC-1100075,RI-0000033I,4
RC-1100075,RI-0000049I,20
RC-1100075,RI-0000043I,23
RC-1100075,RI-0000006D,10
RC-1100075,RI-0000026D,9
RC-1100075,RI-0000005D,9
RC-1100076,RI-0000024H,29
RC-1100076,RI-0000022G,20
RC-1100076,RI-0000023G,17
RC-1100076,RI-0000020G,1
RC-1100076,RI-0000021G,19
RC-1100076,RI-0000001B,14
RC-1100076,RI-0000009F,11
RC-1100076,RI-0000008F,15
RC-1100076,RI-0000010F,18
RC-1100076,RI-0000011F,21
RC-1100076,RI-0000004C,17
RC-1100076,RI-0000000A,12
RC-1100076,RI-0000056J,13
RC-1100076,RI-0000057J,13
RC-1100076,RI-0000055J,3
RC-1100076,RI-0000059J,9
RC-1100076,RI-0000042I,4
RC-1100076,RI-0000035I,24
RC-1100076,RI-0000043I,13
RC-1100076,RI-0000028I,9
RC-1100076,RI-0000051I,5
RC-1100076,RI-0000049I,17
RC-1100076,RI-0000045I,10
RC-1100076,RI-0000041I,24
RC-1100076,RI-0000034I,14
RC-1100076,RI-0000036I,28
RC-1100076,RI-0000037I,19
RC-1100076,RI-0000030I,19
RC-1100076,RI-0000038I,7
RC-1100076,RI-0000032I,19
RC-1100076,RI-0000005D,20
RC-1100076,RI-0000026D,5
RC-1100076,RI-0000006D,16
RC-1100076,RI-0000000A,2
RC-1100077,RI-0000010F,16
RC-1100077,RI-0000011F,22
RC-1100077,RI-0000009F,4
RC-1100077,RI-0000060J,30
RC-1100077,RI-0000056J,22
RC-1100077,RI-0000054J,5
RC-1100077,RI-0000052J,26
RC-1100077,RI-0000058J,3
RC-1100077,RI-0000055J,12
RC-1100077,RI-0000004C,1
RC-1100077,RI-0000022G,5
RC-1100077,RI-0000020G,18
RC-1100077,RI-0000019G,5
RC-1100077,RI-0000023G,25
RC-1100077,RI-0000021G,13
RC-1100078,RI-0000054J,1
RC-1100078,RI-0000059J,29
RC-1100078,RI-0000001B,5
RC-1100078,RI-0000035I,15
RC-1100078,RI-0000027I,15
RC-1100078,RI-0000036I,29
RC-1100078,RI-0000048I,16
RC-1100078,RI-0000010F,23
RC-1100078,RI-0000011F,21
RC-1100078,RI-0000008F,30
RC-1100078,RI-0000009F,11
RC-1100078,RI-0000016E,3
RC-1100078,RI-0000015E,12
RC-1100078,RI-0000007E,30
RC-1100078,RI-0000018E,13
RC-1100078,RI-0000013E,16
RC-1100078,RI-0000012E,27
RC-1100078,RI-0000014E,23
RC-1100078,RI-0000017E,6
RC-1100078,RI-0000006D,22
RC-1100078,RI-0000026D,19
RC-1100078,RI-0000005D,15
RC-1100078,RI-0000002C,19
RC-1100078,RI-0000019G,25
RC-1100078,RI-0000023G,5
RC-1100079,RI-0000011F,9
RC-1100079,RI-0000008F,19
RC-1100079,RI-0000010F,9
RC-1100079,RI-0000046I,16
RC-1100079,RI-0000047I,23
RC-1100079,RI-0000034I,12
RC-1100079,RI-0000060J,9
RC-1100079,RI-0000057J,16
RC-1100079,RI-0000000A,16
RC-1100079,RI-0000003C,9
RC-1100079,RI-0000026D,17
RC-1100079,RI-0000005D,27
RC-1100080,RI-0000025H,27
RC-1100080,RI-0000024H,22
RC-1100080,RI-0000013E,8
RC-1100080,RI-0000012E,22
RC-1100080,RI-0000018E,12
RC-1100080,RI-0000015E,30
RC-1100080,RI-0000014E,9
RC-1100080,RI-0000016E,3
RC-1100080,RI-0000017E,15
RC-1100081,RI-0000005D,25
RC-1100081,RI-0000020G,15
RC-1100081,RI-0000023G,4
RC-1100081,RI-0000019G,7
RC-1100081,RI-0000022G,28
RC-1100081,RI-0000003C,7
RC-1100081,RI-0000004C,11
RC-1100081,RI-0000002C,25
RC-1100081,RI-0000024H,24
RC-1100081,RI-0000041I,6
RC-1100081,RI-0000042I,5
RC-1100081,RI-0000048I,27
RC-1100081,RI-0000047I,10
RC-1100081,RI-0000046I,8
RC-1100081,RI-0000030I,7
RC-1100081,RI-0000040I,13
RC-1100081,RI-0000038I,6
RC-1100081,RI-0000033I,28
RC-1100081,RI-0000032I,4
RC-1100081,RI-0000043I,16
RC-1100081,RI-0000029I,11
RC-1100081,RI-0000039I,2
RC-1100081,RI-0000031I,19
RC-1100081,RI-0000037I,15
RC-1100081,RI-0000028I,6
RC-1100081,RI-0000050I,15
RC-1100081,RI-0000044I,7
RC-1100081,RI-0000045I,13
RC-1100081,RI-0000036I,26
RC-1100081,RI-0000027I,14
RC-1100081,RI-0000034I,19
RC-1100081,RI-0000035I,12
RC-1100081,RI-0000051I,5
RC-1100081,RI-0000027I,17
RC-1100081,RI-0000014E,30
RC-1100081,RI-0000016E,11
RC-1100081,RI-0000018E,14
RC-1100081,RI-0000012E,23
RC-1100081,RI-0000013E,7
RC-1100081,RI-0000001B,9
RC-1100081,RI-0000058J,14
RC-1100081,RI-0000052J,23
RC-1100081,RI-0000053J,16
RC-1100081,RI-0000057J,30
RC-1100081,RI-0000056J,23
RC-1100081,RI-0000011F,10
RC-1100081,RI-0000010F,2
RC-1100081,RI-0000009F,18
RC-1100082,RI-0000044I,13
RC-1100082,RI-0000047I,17
RC-1100082,RI-0000041I,8
RC-1100082,RI-0000028I,3
RC-1100082,RI-0000031I,9
RC-1100082,RI-0000045I,11
RC-1100082,RI-0000049I,20
RC-1100082,RI-0000030I,21
RC-1100082,RI-0000029I,4
RC-1100082,RI-0000040I,30
RC-1100082,RI-0000033I,4
RC-1100082,RI-0000051I,28
RC-1100082,RI-0000043I,24
RC-1100082,RI-0000027I,3
RC-1100082,RI-0000050I,21
RC-1100082,RI-0000048I,5
RC-1100082,RI-0000039I,13
RC-1100082,RI-0000037I,18
RC-1100082,RI-0000046I,9
RC-1100082,RI-0000032I,7
RC-1100082,RI-0000034I,5
RC-1100082,RI-0000036I,29
RC-1100082,RI-0000000A,20
RC-1100082,RI-0000057J,11
RC-1100082,RI-0000052J,17
RC-1100082,RI-0000056J,22
RC-1100083,RI-0000046I,6
RC-1100083,RI-0000038I,10
RC-1100083,RI-0000042I,10
RC-1100083,RI-0000040I,28
RC-1100083,RI-0000041I,20
RC-1100083,RI-0000047I,16
RC-1100083,RI-0000034I,29
RC-1100083,RI-0000002C,25
RC-1100083,RI-0000003C,20
RC-1100083,RI-0000004C,7
RC-1100083,RI-0000024H,8
RC-1100083,RI-0000006D,20
RC-1100083,RI-0000005D,29
RC-1100083,RI-0000026D,9
RC-1100083,RI-0000017E,10
RC-1100083,RI-0000011F,28
RC-1100083,RI-0000010F,6
RC-1100083,RI-0000052J,28
RC-1100083,RI-0000056J,17
RC-1100083,RI-0000058J,15
RC-1100083,RI-0000054J,11
RC-1100083,RI-0000059J,5
RC-1100083,RI-0000053J,21
RC-1100083,RI-0000060J,9
RC-1100083,RI-0000055J,29
RC-1100083,RI-0000057J,14
RC-1100083,RI-0000022G,23
RC-1100083,RI-0000021G,3
RC-1100083,RI-0000001B,20
RC-1100084,RI-0000008F,11
RC-1100084,RI-0000001B,11
RC-1100084,RI-0000000A,15
RC-1100084,RI-0000025H,13
RC-1100084,RI-0000021G,4
RC-1100084,RI-0000022G,16
RC-1100084,RI-0000019G,21
RC-1100084,RI-0000023G,18
RC-1100084,RI-0000020G,4
RC-1100085,RI-0000001B,12
RC-1100085,RI-0000022G,27
RC-1100085,RI-0000020G,3
RC-1100085,RI-0000021G,9
RC-1100085,RI-0000023G,2
RC-1100086,RI-0000000A,22
RC-1100086,RI-0000020G,17
RC-1100086,RI-0000023G,6
RC-1100086,RI-0000001B,12
RC-1100086,RI-0000002C,8
RC-1100086,RI-0000003C,17
RC-1100086,RI-0000012E,7
RC-1100087,RI-0000006D,29
RC-1100087,RI-0000022G,14
RC-1100087,RI-0000020G,12
RC-1100087,RI-0000023G,28
RC-1100087,RI-0000021G,4
RC-1100088,RI-0000036I,17
RC-1100088,RI-0000051I,26
RC-1100088,RI-0000046I,16
RC-1100088,RI-0000049I,26
RC-1100088,RI-0000034I,7
RC-1100088,RI-0000043I,24
RC-1100088,RI-0000001B,24
RC-1100089,RI-0000026D,19
RC-1100089,RI-0000005D,3
RC-1100089,RI-0000025H,18
RC-1100089,RI-0000024H,23
RC-1100090,RI-0000004C,25
RC-1100090,RI-0000003C,2
RC-1100090,RI-0000018E,5
RC-1100090,RI-0000016E,25
RC-1100090,RI-0000017E,6
RC-1100090,RI-0000013E,12
RC-1100090,RI-0000007E,29
RC-1100090,RI-0000012E,7
RC-1100090,RI-0000014E,27
RC-1100090,RI-0000015E,24
RC-1100091,RI-0000000A,5
RC-1100091,RI-0000009F,5
RC-1100091,RI-0000008F,28
RC-1100091,RI-0000025H,3
RC-1100091,RI-0000024H,19
RC-1100092,RI-0000045I,6
RC-1100092,RI-0000050I,8
RC-1100092,RI-0000030I,21
RC-1100092,RI-0000028I,18
RC-1100092,RI-0000038I,19
RC-1100092,RI-0000040I,6
RC-1100092,RI-0000033I,4
RC-1100092,RI-0000029I,20
RC-1100092,RI-0000039I,2
RC-1100092,RI-0000032I,16
RC-1100092,RI-0000031I,28
RC-1100092,RI-0000048I,9
RC-1100092,RI-0000027I,27
RC-1100093,RI-0000005D,3
RC-1100093,RI-0000006D,8
RC-1100093,RI-0000026D,1
RC-1100093,RI-0000001B,23
RC-1100093,RI-0000002C,5
